1	0.02
10001	3765.82
20001	7874.38
30001	12394.9
40001	16955.2
50001	21465.6
60001	26158.8
70001	31036.2
80001	35776.5
90001	40943.8
100001	46538.5
110001	50674.6
120001	56137.7
130001	63805.8
140001	66740
150001	70642
160001	75655.3
170001	81185.7
180001	86216.2
190001	91194.1
200001	96477.3
210001	101804
220001	106781
230001	111425
240001	117115
250001	122233
260001	126956
270001	132642
280001	138231
290001	143767
300001	148480
310001	153998
320001	159005
330001	164153
340001	169934
350001	175239
360001	180691
370001	185944
380001	191133
390001	196142
400001	201824
410001	207414
420001	213006
430001	217883
440001	223497
450001	228298
460001	233208
470001	239428
480001	245708
490001	249925
500001	255008
510001	260145
520001	265194
530001	271015
540001	277108
550001	282708
560001	288954
570001	293641
580001	298933
590001	303685
600001	309617
610001	315375
620001	321329
630001	326542
640001	331706
650001	336787
660001	342758
670001	348519
680001	354374
690001	360035
700001	365741
710001	371108
720001	376495
730001	381975
740001	387500
750001	393024
760001	398272
770001	403513
780001	414777
790001	414279
800001	421454
810001	426434
820001	431850
830001	437484
840001	442848
850001	448366
860001	453940
870001	459260
880001	464898
890001	470149
900001	474981
910001	479983
920001	486437
930001	491406
940001	497132
950001	502981
960001	508671
970001	514493
980001	519896
990001	525630
