1	0.20048761367797852
2	0.20803546905517578
3	0.2078571319580078
4	0.19755220413208008
5	0.2093977928161621
6	0.19698858261108398
7	0.2072160243988037
8	0.2475910186767578
9	0.2015218734741211
10	0.19953227043151855
11	0.2002708911895752
12	0.20891833305358887
13	0.20509552955627441
14	0.2042093276977539
15	0.19512701034545898
16	0.2052924633026123
17	0.20487594604492188
18	0.20779967308044434
19	0.20806288719177246
20	0.20786070823669434
21	0.1997358798980713
22	0.20408916473388672
23	0.19719457626342773
24	0.20636606216430664
25	0.19953298568725586
26	0.2062976360321045
27	0.20285773277282715
28	0.21340537071228027
29	0.19992303848266602
30	0.20163321495056152
31	0.19858813285827637
32	0.20960092544555664
33	0.199021577835083
34	0.19909071922302246
35	0.2001948356628418
36	0.20138287544250488
37	0.20412778854370117
38	0.20381736755371094
39	0.20164775848388672
40	0.20110130310058594
41	0.20239520072937012
42	0.19881844520568848
43	0.20093917846679688
44	0.20774054527282715
45	0.2010495662689209
46	0.19664430618286133
47	0.2042713165283203
48	0.20112848281860352
49	0.20108747482299805
50	0.20214629173278809
51	0.2021465301513672
52	0.2023615837097168
53	0.2082839012145996
54	0.20842242240905762
55	0.2060413360595703
56	0.21344304084777832
57	0.2074136734008789
58	0.19812250137329102
59	0.2091977596282959
60	0.20226645469665527
61	0.2101123332977295
62	0.20057415962219238
63	0.20730185508728027
64	0.19941020011901855
65	0.20696210861206055
66	0.2033367156982422
67	0.21152877807617188
68	0.20136666297912598
69	0.20777201652526855
70	0.20196127891540527
71	0.2073676586151123
72	0.20475268363952637
73	0.20943737030029297
74	0.2046658992767334
75	0.20839881896972656
76	0.20230817794799805
77	0.20706701278686523
78	0.20778894424438477
79	0.20028042793273926
80	0.21534013748168945
81	0.20080828666687012
82	0.20668292045593262
83	0.20515012741088867
84	0.2114086151123047
85	0.20227336883544922
86	0.20879364013671875
87	0.20060348510742188
88	0.20791292190551758
89	0.20110321044921875
90	0.20622873306274414
91	0.20029568672180176
92	0.20834636688232422
93	0.2020723819732666
94	0.2052299976348877
95	0.202131986618042
96	0.2088479995727539
97	0.19897723197937012
98	0.20951247215270996
99	0.1988999843597412
100	0.20886564254760742
101	0.2025134563446045
102	0.209259033203125
103	0.20595955848693848
104	0.20553183555603027
105	0.20458078384399414
106	0.2229752540588379
107	0.21649456024169922
108	0.20739459991455078
109	0.2947547435760498
110	0.20718002319335938
111	0.20944833755493164
112	0.2285933494567871
113	0.21897339820861816
114	0.21313238143920898
115	0.2975647449493408
116	0.26728057861328125
117	0.25218892097473145
118	0.2485365867614746
119	0.22151422500610352
120	0.20476818084716797
121	0.2173318862915039
122	0.2002580165863037
123	0.21371054649353027
124	0.21047067642211914
125	0.2291579246520996
126	0.2064216136932373
127	0.2180182933807373
128	0.27011895179748535
129	0.20690679550170898
130	0.22160983085632324
131	0.21016979217529297
132	0.21289587020874023
133	0.21075749397277832
134	0.2152252197265625
135	0.2143106460571289
136	0.2762033939361572
137	0.30600619316101074
138	0.22501277923583984
139	0.20605182647705078
140	0.21894621849060059
141	0.2079310417175293
142	0.21586823463439941
143	0.20090293884277344
144	0.20632672309875488
145	0.20403265953063965
146	0.20147323608398438
147	0.19666481018066406
148	0.2109217643737793
149	0.19853615760803223
150	0.21028685569763184
151	0.19712281227111816
152	0.2069697380065918
153	0.20399928092956543
154	0.19955921173095703
155	0.21116375923156738
156	0.1969614028930664
157	0.1991262435913086
158	0.19616961479187012
159	0.2013387680053711
160	0.20030903816223145
161	0.20859932899475098
162	0.19660282135009766
163	0.20486021041870117
164	0.20108294486999512
165	0.20868301391601562
166	0.1991405487060547
167	0.20525836944580078
168	0.19839048385620117
169	0.20420336723327637
170	0.1997203826904297
171	0.2073194980621338
172	0.2026686668395996
173	0.20543670654296875
174	0.198075532913208
175	0.20412540435791016
176	0.19733309745788574
177	0.2069406509399414
178	0.20542311668395996
179	0.19747257232666016
180	0.2053687572479248
181	0.19784998893737793
182	0.20441365242004395
183	0.1975107192993164
184	0.20214605331420898
185	0.19800162315368652
186	0.20144414901733398
187	0.19661664962768555
188	0.20375728607177734
189	0.1967029571533203
190	0.20383596420288086
191	0.1972217559814453
192	0.20332074165344238
193	0.19556808471679688
194	0.20351696014404297
195	0.20006346702575684
196	0.2033402919769287
197	0.20929670333862305
198	0.2046825885772705
199	0.19918131828308105
200	0.20374107360839844
201	0.24999237060546875
202	0.20499014854431152
203	0.20443296432495117
204	0.19314932823181152
205	0.2040250301361084
206	0.19779062271118164
207	0.20499801635742188
208	0.1934950351715088
209	0.20282626152038574
210	0.19532537460327148
211	0.20435404777526855
212	0.1996629238128662
213	0.20426416397094727
214	0.2043452262878418
215	0.20403361320495605
216	0.19759774208068848
217	0.20543909072875977
218	0.20465970039367676
219	0.2022397518157959
220	0.1878511905670166
221	0.21143150329589844
222	0.20002341270446777
223	0.20305228233337402
224	0.19537806510925293
225	0.20418763160705566
226	0.20087718963623047
227	0.20635008811950684
228	0.20317673683166504
229	0.20234036445617676
230	0.20797491073608398
231	0.19716787338256836
232	0.2004694938659668
233	0.19774174690246582
234	0.2040259838104248
235	0.19941973686218262
236	0.20841622352600098
237	0.19700837135314941
238	0.20597219467163086
239	0.1972334384918213
240	0.20454692840576172
241	0.19929051399230957
242	0.20589590072631836
243	0.19839191436767578
244	0.20732498168945312
245	0.19881534576416016
246	0.2178361415863037
247	0.1991407871246338
248	0.20461463928222656
249	0.2014317512512207
250	0.20615267753601074
251	0.19879412651062012
252	0.20427894592285156
253	0.20619654655456543
254	0.20006847381591797
255	0.20560932159423828
256	0.19794487953186035
257	0.2068800926208496
258	0.18796467781066895
259	0.21497106552124023
260	0.20194768905639648
261	0.20302391052246094
262	0.19996166229248047
263	0.20317721366882324
264	0.20264101028442383
265	0.20551800727844238
266	0.1982409954071045
267	0.2037796974182129
268	0.19648981094360352
269	0.20975017547607422
270	0.20865678787231445
271	0.20469450950622559
272	0.20088887214660645
273	0.2042524814605713
274	0.19677448272705078
275	0.20284056663513184
276	0.1985619068145752
277	0.2041795253753662
278	0.20540785789489746
279	0.20377349853515625
280	0.20391559600830078
281	0.1980457305908203
282	0.2052164077758789
283	0.1959211826324463
284	0.2049236297607422
285	0.20037555694580078
286	0.20597314834594727
287	0.19525575637817383
288	0.20365595817565918
289	0.19514060020446777
290	0.20294952392578125
291	0.19975686073303223
292	0.20319294929504395
293	0.20103883743286133
294	0.2062065601348877
295	0.20649433135986328
296	0.20148086547851562
297	0.19592761993408203
298	0.2067258358001709
299	0.19983577728271484
300	0.20494484901428223
301	0.2017531394958496
302	0.20363140106201172
303	0.2048497200012207
304	0.19755983352661133
305	0.2027599811553955
306	0.19747066497802734
307	0.20288491249084473
308	0.1970057487487793
309	0.20589447021484375
310	0.19884848594665527
311	0.2125992774963379
312	0.20035552978515625
313	0.20525240898132324
314	0.19675207138061523
315	0.2048327922821045
316	0.19138669967651367
317	0.20705103874206543
318	0.19902849197387695
319	0.20512771606445312
320	0.20410513877868652
321	0.20824313163757324
322	0.1983487606048584
323	0.20650649070739746
324	0.1990363597869873
325	0.20192742347717285
326	0.20174503326416016
327	0.20238804817199707
328	0.19637203216552734
329	0.20739531517028809
330	0.20103096961975098
331	0.20081305503845215
332	0.200972318649292
333	0.19910216331481934
334	0.19934701919555664
335	0.19907522201538086
