0	6696.02
1	6700.21
2	6763.29
3	6743.64
4	6716.92
5	6714.82
6	6712.86
7	6747.07
8	6718.81
9	6833.21
10	6718.13
11	6749.57
12	6717.35
13	6710.14
14	6713.74
15	6701.91
16	6781.85
17	6727.64
18	6710.93
19	6704.65
20	6737.53
21	6702.31
22	6705.13
23	6767.39
24	6763.49
25	6752.8
26	6728.19
27	6730.46
28	6707.73
29	6720.9
30	6711.8
31	6769.62
32	6736.26
33	6705.31
34	6738.27
35	6730.24
36	6724.51
37	6716.94
38	6802.62
39	6731.23
40	6722.68
41	6728.77
42	6718.57
43	6760.64
44	6712.49
45	6783.55
46	6712.14
47	6759.71
48	6754.52
49	6737.81
50	6729.72
51	6711.72
52	6723.7
53	6778.69
54	6726.19
55	6753.94
56	6732.99
57	6729.73
58	6733.79
59	6721.14
60	6776.06
61	6747.23
62	6738.96
63	6750.76
64	6735.09
65	6739.13
66	6709.28
67	6783.86
68	6729.43
69	6734.85
70	6744.9
71	6763.16
72	6756.68
73	6701.37
74	6784.83
75	6718.94
76	6724.85
77	6733.58
78	6713.38
79	6720.33
80	6710.8
81	6808.59
82	6719.45
83	6728.42
84	6712.22
85	6726.71
86	6722.26
87	6703.8
88	6708.62
89	6809.07
90	6757.07
91	6728.9
92	6707.71
93	6704.85
94	6749.36
95	6715.04
96	6765.68
97	6744.54
98	6994.3
99	6720.78
100	6726.45
101	6727.38
102	6709.33
103	6756.76
104	6734.12
105	6733.23
106	6712.27
107	6755.48
108	6748.72
109	6734.1
110	6815.16
111	6751.19
112	6747.62
113	6756.89
114	6727.49
115	6706.07
116	6703.18
117	6792.33
118	6707.99
119	6743.04
120	6710.33
121	6747.63
122	6721.22
123	6706.01
124	6716.39
125	6762.89
126	6717.06
127	6724.51
128	6715.96
129	6727.65
130	6722.9
131	6713.33
132	6781.82
133	6743.52
134	6709.73
135	6720.31
136	6739.69
137	6730.71
138	6716.14
139	6782.62
140	6716.66
141	6751.44
142	6712.92
143	6704.35
144	6721.59
145	6710.67
146	6778.36
147	6721.41
148	6718.93
149	6726.26
150	6713.23
151	6719.59
152	6715.23
153	6704.72
154	6749.81
155	6744.82
156	6753.13
157	6742.34
158	6729.28
159	6718.84
160	6715.11
161	6758.14
162	6724.05
163	6701.61
164	6728.2
165	6759.11
166	6714.51
167	6706.2
168	6799
169	6743.44
170	6708.01
171	6708.59
172	6714.69
173	6710.29
174	6711.56
175	6785.6
176	6736.27
177	6737.54
178	6706.66
179	6739.53
